frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
606,0,20.155,0.98,1,-0.157,0.085,0.018,0.189,0.043,1.61,0.66,1.53,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.90,1.63,1.14,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
607,0,20.189,0.98,1,-0.152,0.080,0.018,0.187,0.046,1.60,0.66,1.49,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.92,1.63,1.12,0.00,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
608,0,20.222,0.98,1,-0.150,0.079,0.019,0.189,0.044,1.59,0.65,1.60,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.87,1.51,1.18,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
609,0,20.255,0.98,1,-0.158,0.081,0.017,0.187,0.047,1.59,0.60,1.64,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.91,1.44,1.15,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
610,0,20.289,0.98,1,-0.159,0.077,0.015,0.188,0.047,1.58,0.56,1.67,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.90,1.37,1.16,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
611,0,20.322,0.98,1,-0.160,0.080,0.016,0.188,0.046,1.64,0.63,1.68,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.91,1.37,1.11,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
612,0,20.355,0.98,1,-0.156,0.080,0.017,0.185,0.047,1.62,0.65,1.68,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.91,1.39,1.09,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
613,0,20.389,0.98,1,-0.148,0.077,0.020,0.186,0.046,1.67,0.69,1.69,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.92,1.39,1.03,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
614,0,20.422,0.98,1,-0.146,0.078,0.019,0.186,0.046,1.64,0.64,1.64,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.90,1.40,1.02,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
615,0,20.455,0.98,1,-0.152,0.077,0.019,0.186,0.047,1.69,0.62,1.63,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.94,1.40,1.08,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
616,0,20.489,0.98,1,-0.150,0.080,0.020,0.187,0.047,1.67,0.63,1.60,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.81,1.02,1.42,1.09,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
617,0,20.522,0.98,1,-0.146,0.079,0.019,0.187,0.047,1.63,0.62,1.64,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.78,1.09,1.42,1.12,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
618,0,20.555,0.98,1,-0.150,0.074,0.018,0.187,0.047,1.59,0.62,1.68,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.79,1.12,1.49,1.09,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
619,0,20.588,0.98,1,-0.147,0.074,0.018,0.187,0.046,1.57,0.61,1.71,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.07,1.54,1.12,0.00,0.15,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
620,0,20.622,0.98,1,-0.139,0.066,0.019,0.188,0.047,1.56,0.63,1.71,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.85,1.02,1.53,1.08,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
621,0,20.655,0.98,1,-0.144,0.063,0.018,0.190,0.046,1.57,0.65,1.67,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.96,1.48,1.07,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
622,0,20.688,0.98,1,-0.157,0.066,0.016,0.190,0.045,1.51,0.63,1.66,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.94,1.45,1.11,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
623,0,20.722,0.98,1,-0.144,0.065,0.020,0.187,0.047,1.47,0.43,1.62,2.44,0.00,0.03,0.00,0.00,0.00,0.00,0.88,0.93,1.42,1.10,0.00,0.11,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
624,0,20.755,0.98,1,-0.158,0.073,0.025,0.192,0.046,1.38,0.24,1.77,1.34,0.00,0.16,0.00,0.00,0.00,0.00,0.97,0.92,1.41,1.08,0.00,0.14,0.66,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
625,0,20.788,0.98,1,-0.167,0.113,0.026,0.193,0.046,1.41,0.11,1.90,0.30,0.00,0.42,0.00,0.00,0.00,0.00,1.03,1.00,1.48,1.01,0.00,0.25,1.83,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
626,0,20.822,0.98,1,-0.211,0.316,0.011,0.178,0.049,1.40,0.20,1.97,0.08,0.00,0.61,0.00,0.00,0.00,0.01,1.02,1.03,1.58,0.93,0.00,0.33,3.09,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
627,0,20.855,0.98,1,-0.205,0.310,0.014,0.183,0.045,1.41,0.35,1.93,0.04,0.00,0.51,0.00,0.00,0.00,0.01,0.98,1.00,1.62,0.92,0.00,0.32,4.14,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
628,0,20.888,0.98,1,-0.190,0.312,0.012,0.183,0.045,1.30,0.54,1.72,0.03,0.00,0.29,0.00,0.00,0.00,0.07,0.96,0.91,1.50,0.89,0.00,0.38,4.56,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
629,0,20.922,0.98,1,-0.193,0.320,0.024,0.191,0.044,1.34,0.61,1.72,0.00,0.00,0.32,0.00,0.00,0.00,0.08,0.95,0.89,1.46,0.94,0.00,0.46,4.76,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
630,0,20.955,0.98,1,-0.241,0.326,0.019,0.191,0.043,1.42,0.58,1.82,0.00,0.00,0.64,0.00,0.00,0.00,0.08,0.91,0.89,1.45,0.85,0.00,0.55,4.40,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
631,0,20.988,0.98,1,-0.176,0.248,0.020,0.187,0.048,1.66,0.46,2.02,0.00,0.00,0.79,0.00,0.00,0.00,0.02,0.91,0.93,1.47,0.79,0.00,0.44,3.51,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
632,0,21.022,0.98,1,-0.152,0.189,0.026,0.195,0.046,1.71,0.37,2.01,0.13,0.00,0.58,0.00,0.00,0.00,0.01,0.95,0.97,1.43,0.73,0.00,0.28,2.28,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
633,0,21.055,0.98,1,-0.141,0.155,0.022,0.193,0.046,1.70,0.26,1.84,0.40,0.00,0.31,0.00,0.00,0.00,0.00,1.00,0.98,1.41,0.79,0.00,0.13,1.27,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
634,0,21.088,0.98,1,-0.160,0.120,0.024,0.194,0.044,1.62,0.23,1.68,0.89,0.00,0.12,0.00,0.00,0.00,0.00,1.01,0.92,1.46,0.88,0.00,0.08,0.65,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
635,0,21.121,0.98,1,-0.168,0.102,0.024,0.196,0.045,1.60,0.22,1.66,1.32,0.00,0.08,0.00,0.00,0.00,0.00,1.03,0.85,1.44,0.95,0.00,0.10,0.32,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
636,0,21.155,0.98,1,-0.168,0.089,0.022,0.196,0.044,1.69,0.30,1.62,1.60,0.00,0.00,0.00,0.00,0.00,0.00,1.07,0.83,1.49,0.98,0.00,0.25,0.16,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
637,0,21.188,0.98,1,-0.164,0.091,0.023,0.197,0.042,1.67,0.35,1.60,1.74,0.00,0.00,0.00,0.00,0.00,0.03,1.09,0.84,1.55,1.00,0.00,0.29,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
638,0,21.221,0.98,1,-0.161,0.087,0.019,0.196,0.043,1.72,0.41,1.52,1.87,0.00,0.00,0.00,0.00,0.00,0.03,1.07,0.85,1.66,0.98,0.00,0.25,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
639,0,21.255,0.98,1,-0.162,0.092,0.019,0.196,0.044,1.69,0.45,1.49,2.02,0.00,0.00,0.00,0.00,0.00,0.03,0.99,0.81,1.62,1.00,0.00,0.16,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
640,0,21.288,0.98,1,-0.164,0.095,0.019,0.195,0.043,1.75,0.50,1.48,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.73,1.54,0.97,0.00,0.17,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
641,0,21.321,0.98,1,-0.166,0.093,0.015,0.194,0.044,1.78,0.51,1.44,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.65,1.46,0.95,0.00,0.19,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
642,0,21.355,0.98,1,-0.165,0.089,0.014,0.193,0.044,1.77,0.56,1.41,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.61,1.39,0.93,0.00,0.20,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
643,0,21.388,0.98,1,-0.165,0.097,0.017,0.192,0.043,1.82,0.60,1.41,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.64,1.32,0.92,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
644,0,21.421,0.98,1,-0.209,0.137,0.017,0.193,0.043,1.85,0.73,1.50,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.69,1.41,0.96,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
645,0,21.455,0.98,1,-0.237,0.164,0.023,0.191,0.041,1.87,0.77,1.52,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.71,1.46,0.96,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
646,0,21.488,0.98,1,-0.231,0.165,0.025,0.194,0.038,1.82,0.75,1.50,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.72,1.56,0.95,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
647,0,21.521,0.98,1,-0.230,0.161,0.018,0.193,0.038,1.77,0.66,1.42,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.71,1.44,0.97,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
648,0,21.555,0.98,1,-0.233,0.158,0.014,0.192,0.038,1.82,0.62,1.44,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.82,1.43,0.97,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
649,0,21.588,0.98,1,-0.230,0.153,0.010,0.193,0.036,1.89,0.62,1.46,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.83,1.41,0.97,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
650,0,21.621,0.98,1,-0.227,0.149,0.006,0.193,0.035,1.97,0.64,1.51,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.91,1.38,0.94,0.00,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
651,0,21.655,0.98,1,-0.229,0.151,0.004,0.193,0.035,1.97,0.64,1.51,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.78,1.34,0.97,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
652,0,21.688,0.98,1,-0.232,0.147,0.001,0.193,0.036,1.91,0.63,1.48,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.79,1.25,1.03,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
653,0,21.721,0.98,1,-0.236,0.143,-0.002,0.192,0.037,1.85,0.56,1.43,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.74,1.25,1.05,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
654,0,21.754,0.98,1,-0.235,0.150,0.001,0.194,0.034,1.82,0.56,1.37,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.78,1.25,1.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
655,0,21.788,0.98,1,-0.236,0.148,-0.001,0.194,0.034,1.78,0.55,1.41,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.77,1.32,0.97,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
656,0,21.821,0.98,1,-0.235,0.147,-0.001,0.194,0.035,1.74,0.59,1.41,3.00,0.00,0.00,0.00,0.00,0.00,0.01,0.76,0.80,1.29,0.97,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
657,0,21.854,0.98,1,-0.237,0.143,-0.002,0.194,0.035,1.77,0.62,1.46,2.93,0.00,0.00,0.00,0.00,0.00,0.01,0.79,0.84,1.32,1.03,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
658,0,21.888,0.98,1,-0.235,0.139,-0.002,0.193,0.036,1.82,0.59,1.46,2.92,0.00,0.00,0.00,0.00,0.00,0.01,0.76,0.88,1.25,1.07,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
659,0,21.921,0.98,1,-0.230,0.133,-0.005,0.193,0.035,1.84,0.58,1.42,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.86,1.28,1.05,0.00,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
660,0,21.954,0.98,1,-0.228,0.134,-0.002,0.193,0.034,1.86,0.63,1.37,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.93,1.28,1.05,0.00,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
661,0,21.988,0.98,1,-0.231,0.146,0.001,0.195,0.032,1.88,0.68,1.28,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.96,1.30,1.08,0.00,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
662,0,22.021,0.98,1,-0.228,0.146,0.004,0.196,0.032,1.89,0.74,1.30,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.73,1.01,1.34,1.11,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
663,0,22.054,0.98,1,-0.223,0.145,0.004,0.196,0.033,1.90,0.72,1.26,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.98,1.32,1.08,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
664,0,22.088,0.98,1,-0.224,0.140,0.002,0.195,0.033,1.90,0.72,1.28,2.96,0.00,0.00,0.00,0.00,0.00,0.02,0.72,0.96,1.32,1.02,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
665,0,22.121,0.98,1,-0.219,0.133,0.001,0.195,0.033,1.87,0.69,1.20,2.99,0.00,0.00,0.00,0.00,0.00,0.02,0.74,0.98,1.28,0.95,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
666,0,22.154,0.98,1,-0.221,0.137,0.001,0.194,0.034,1.78,0.63,1.18,2.98,0.00,0.00,0.00,0.00,0.00,0.04,0.76,1.03,1.33,0.95,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
667,0,22.188,0.98,1,-0.218,0.132,-0.001,0.194,0.035,1.73,0.64,1.15,3.03,0.00,0.00,0.00,0.00,0.00,0.05,0.79,1.07,1.36,1.00,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
668,0,22.221,0.98,1,-0.215,0.133,-0.001,0.195,0.034,1.76,0.66,1.13,3.13,0.00,0.00,0.00,0.00,0.00,0.05,0.78,1.09,1.38,1.09,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
669,0,22.254,0.98,1,-0.211,0.126,-0.002,0.194,0.036,1.71,0.69,1.13,3.19,0.00,0.00,0.00,0.00,0.00,0.08,0.78,1.05,1.33,1.12,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
670,0,22.287,0.98,1,-0.214,0.124,-0.004,0.192,0.037,1.66,0.65,1.08,3.05,0.00,0.00,0.00,0.00,0.00,0.05,0.78,1.01,1.33,1.16,0.00,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
671,0,22.321,0.98,1,-0.213,0.126,0.001,0.192,0.038,1.58,0.60,1.07,2.99,0.00,0.00,0.00,0.00,0.00,0.05,0.80,0.97,1.28,1.19,0.00,0.02,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
672,0,22.354,0.98,1,-0.210,0.133,0.002,0.194,0.038,1.61,0.58,1.07,3.11,0.00,0.00,0.00,0.00,0.00,0.02,0.78,0.96,1.31,1.18,0.00,0.02,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
673,0,22.387,0.98,1,-0.212,0.127,-0.001,0.195,0.037,1.65,0.61,1.12,3.15,0.00,0.00,0.00,0.00,0.00,0.02,0.78,0.98,1.33,1.17,0.00,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
674,0,22.421,0.98,1,-0.211,0.124,-0.001,0.195,0.037,1.66,0.62,1.12,3.23,0.00,0.00,0.00,0.00,0.00,0.02,0.79,0.98,1.39,1.18,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
675,0,22.454,0.98,1,-0.211,0.121,-0.000,0.195,0.038,1.70,0.64,1.11,3.23,0.00,0.00,0.00,0.00,0.00,0.02,0.84,1.02,1.40,1.19,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
676,0,22.487,0.98,1,-0.209,0.120,-0.002,0.194,0.036,1.71,0.63,1.06,3.29,0.00,0.00,0.00,0.00,0.00,0.07,0.88,1.06,1.33,1.15,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
677,0,22.521,0.98,1,-0.208,0.118,-0.003,0.194,0.037,1.67,0.62,1.08,3.30,0.00,0.00,0.00,0.00,0.00,0.14,0.90,1.07,1.34,1.13,0.00,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
678,0,22.554,0.98,1,-0.177,0.107,-0.006,0.194,0.038,1.54,0.54,1.06,3.25,0.00,0.00,0.00,0.00,0.00,0.21,0.91,1.11,1.29,1.10,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
679,0,22.587,0.98,1,-0.175,0.109,-0.006,0.194,0.037,1.51,0.50,1.08,3.23,0.00,0.00,0.00,0.00,0.00,0.18,0.90,1.10,1.37,1.11,0.00,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
680,0,22.621,0.98,1,-0.164,0.106,-0.004,0.194,0.037,1.53,0.49,1.06,3.20,0.00,0.00,0.00,0.00,0.00,0.12,0.87,1.17,1.34,1.09,0.00,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
681,0,22.654,0.98,1,-0.165,0.107,-0.006,0.193,0.037,1.58,0.51,1.08,3.25,0.00,0.00,0.00,0.00,0.00,0.04,0.81,1.16,1.37,1.13,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
682,0,22.687,0.98,1,-0.166,0.114,-0.005,0.193,0.036,1.59,0.55,1.15,3.23,0.00,0.00,0.00,0.00,0.00,0.01,0.81,1.12,1.27,1.13,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
683,0,22.721,0.98,1,-0.163,0.114,-0.005,0.195,0.035,1.57,0.55,1.22,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.79,1.05,1.24,1.13,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
