frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
301,0,10.004,0.98,1,-0.070,0.265,0.073,0.144,0.023,0.07,0.00,1.45,0.09,2.27,1.19,0.00,1.53,2.26,1.04,0.03,0.84,0.61,0.97,0.00,0.00,0.53,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
302,0,10.038,0.98,1,-0.067,0.265,0.073,0.146,0.021,0.03,0.00,1.40,0.05,2.28,1.25,0.00,1.49,2.25,1.06,0.05,0.84,0.64,1.02,0.00,0.00,0.57,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
303,0,10.071,0.98,1,-0.068,0.265,0.071,0.144,0.021,0.03,0.00,1.39,0.03,2.29,1.32,0.00,1.47,2.25,1.03,0.07,0.89,0.62,1.05,0.00,0.00,0.59,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
304,0,10.104,0.98,1,-0.068,0.264,0.071,0.144,0.022,0.01,0.00,1.40,0.05,2.28,1.35,0.00,1.47,2.23,1.03,0.05,0.93,0.59,1.07,0.00,0.00,0.61,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
305,0,10.138,0.98,1,-0.068,0.267,0.073,0.145,0.021,0.00,0.00,1.41,0.10,2.34,1.30,0.00,1.52,2.24,1.04,0.06,0.98,0.57,1.05,0.00,0.00,0.63,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
306,0,10.171,0.98,1,-0.071,0.264,0.071,0.144,0.021,0.00,0.00,1.44,0.10,2.38,1.35,0.00,1.53,2.25,1.01,0.05,0.99,0.56,1.06,0.00,0.00,0.61,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
307,0,10.204,0.98,1,-0.072,0.263,0.070,0.143,0.021,0.07,0.00,1.49,0.05,2.41,1.33,0.00,1.61,2.26,1.04,0.06,1.10,0.55,1.08,0.00,0.00,0.60,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
308,0,10.238,0.98,1,-0.070,0.265,0.072,0.143,0.019,0.09,0.00,1.54,0.04,2.42,1.40,0.00,1.59,2.26,0.97,0.03,1.07,0.54,1.08,0.00,0.00,0.58,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
309,0,10.271,0.98,1,-0.070,0.266,0.073,0.145,0.019,0.14,0.00,1.55,0.06,2.43,1.29,0.00,1.60,2.30,0.98,0.05,1.12,0.56,1.03,0.00,0.00,0.60,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
310,0,10.304,0.98,1,-0.066,0.268,0.074,0.145,0.017,0.15,0.00,1.58,0.13,2.44,1.27,0.00,1.57,2.33,0.89,0.05,1.07,0.64,1.00,0.00,0.00,0.58,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
311,0,10.338,0.98,1,-0.048,0.247,0.070,0.145,0.017,0.18,0.00,1.60,0.16,2.42,1.26,0.00,1.54,2.37,0.88,0.08,1.14,0.70,1.01,0.00,0.00,0.56,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
312,0,10.371,0.98,1,-0.050,0.244,0.069,0.144,0.017,0.16,0.00,1.65,0.21,2.41,1.32,0.00,1.51,2.37,0.88,0.08,1.16,0.72,1.02,0.00,0.00,0.54,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
313,0,10.405,0.98,1,-0.059,0.263,0.073,0.147,0.016,0.08,0.00,1.64,0.16,2.38,1.31,0.00,1.49,2.35,0.91,0.07,1.19,0.68,1.02,0.00,0.00,0.56,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
314,0,10.438,0.98,1,-0.062,0.262,0.072,0.145,0.017,0.19,0.00,1.60,0.09,2.30,1.27,0.00,1.46,2.32,0.89,0.10,1.14,0.63,1.03,0.00,0.00,0.57,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
315,0,10.471,0.98,1,-0.037,0.232,0.062,0.148,0.015,0.33,0.00,1.67,0.02,1.99,1.08,0.00,1.30,2.04,1.03,0.26,1.15,0.77,0.98,0.00,0.00,0.59,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
316,0,10.505,0.98,1,-0.027,0.221,0.044,0.148,0.010,0.58,0.00,1.88,0.14,1.37,0.99,0.00,1.10,1.45,1.21,0.53,1.18,0.82,0.89,0.00,0.00,0.66,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
317,0,10.538,0.98,1,-0.051,0.222,0.026,0.168,0.003,0.72,0.08,2.20,0.28,0.65,0.74,0.00,0.66,0.69,1.22,0.71,1.21,0.77,0.72,0.00,0.00,0.75,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
318,0,10.571,0.98,1,-0.063,0.220,0.009,0.175,-0.008,0.84,0.23,2.44,0.48,0.17,0.68,0.00,0.33,0.20,0.91,0.84,1.27,0.58,0.77,0.00,0.00,0.73,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
319,0,10.605,0.98,1,-0.056,0.201,0.026,0.151,0.010,0.91,0.42,2.49,0.41,0.00,0.40,0.00,0.02,0.00,0.51,0.81,1.27,0.49,0.85,0.00,0.00,0.67,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
320,0,10.638,0.98,1,-0.063,0.188,0.016,0.168,-0.000,0.98,0.52,2.48,0.41,0.00,0.33,0.00,0.00,0.00,0.40,0.82,1.29,0.57,0.94,0.00,0.00,0.60,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
321,0,10.671,0.98,1,-0.083,0.190,0.006,0.173,-0.005,1.11,0.53,2.41,0.30,0.00,0.25,0.00,0.00,0.00,0.47,0.80,1.27,0.57,0.89,0.00,0.00,0.64,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
322,0,10.705,0.98,1,-0.084,0.189,-0.001,0.179,-0.007,1.09,0.51,2.42,0.53,0.00,0.25,0.00,0.00,0.00,0.56,0.84,1.34,0.59,0.93,0.00,0.00,0.55,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
323,0,10.738,0.98,1,-0.080,0.192,0.011,0.151,0.011,1.07,0.52,2.36,0.58,0.00,0.23,0.00,0.00,0.00,0.65,0.86,1.36,0.53,0.94,0.00,0.00,0.55,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
324,0,10.771,0.98,1,-0.083,0.196,0.007,0.167,-0.000,1.03,0.57,2.31,0.63,0.00,0.24,0.00,0.00,0.00,0.67,0.82,1.28,0.52,0.92,0.00,0.09,0.48,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
325,0,10.805,0.98,1,-0.062,0.191,0.005,0.174,-0.009,1.13,0.71,2.20,0.85,0.00,0.18,0.00,0.07,0.00,0.70,0.79,1.22,0.49,0.84,0.00,0.10,0.40,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
326,0,10.838,0.98,1,-0.061,0.193,0.017,0.148,0.010,1.19,0.75,2.10,0.82,0.00,0.13,0.00,0.07,0.00,0.67,0.77,1.23,0.45,0.87,0.00,0.23,0.29,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
327,0,10.871,0.98,1,-0.069,0.184,0.004,0.163,0.001,1.28,0.83,2.01,0.92,0.00,0.01,0.00,0.07,0.00,0.68,0.74,1.26,0.38,0.93,0.00,0.29,0.23,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
328,0,10.905,0.98,1,-0.069,0.179,0.002,0.168,-0.004,1.31,0.76,2.06,0.66,0.00,0.03,0.00,0.00,0.00,0.67,0.70,1.25,0.33,0.96,0.00,0.38,0.26,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
329,0,10.938,0.98,1,-0.086,0.184,0.002,0.172,-0.006,1.34,0.77,2.18,0.74,0.00,0.02,0.00,0.00,0.00,0.64,0.70,1.32,0.31,0.93,0.00,0.33,0.24,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
330,0,10.971,0.98,1,-0.087,0.190,0.005,0.173,-0.007,1.33,0.75,2.26,0.77,0.00,0.04,0.00,0.00,0.00,0.65,0.70,1.38,0.35,0.95,0.00,0.33,0.24,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
331,0,11.005,0.98,1,-0.092,0.188,0.002,0.172,-0.007,1.27,0.75,2.25,0.76,0.00,0.05,0.00,0.00,0.00,0.71,0.70,1.40,0.41,0.98,0.00,0.35,0.23,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
332,0,11.038,0.98,1,-0.099,0.187,0.003,0.171,-0.007,1.25,0.79,2.19,0.86,0.00,0.12,0.00,0.00,0.00,0.81,0.69,1.33,0.47,0.99,0.00,0.40,0.21,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
333,0,11.071,0.98,1,-0.097,0.189,0.003,0.170,-0.006,1.26,0.82,2.13,1.05,0.00,0.21,0.00,0.00,0.00,0.87,0.71,1.26,0.49,0.98,0.00,0.41,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
